doc_id,hgv_id,tm_id,ddb_hybrid,filename,date_text,date_year_approx,provenance,language,transcription_text,translation_text,has_translation
p.iand.zen.19,110073,110073,p.iand.zen;;19,p.iand.zen.19,,,,grc,καπηλεῖον οἰκήματα δ να καὶ τοῦ ζυτοπωλίου διώβολ ε κλ εῖ ν α δραχμ β τετρώβολ τηι εις τὸν βῶλον τοῦ οἰ κοδομῆσαι καὶ ἀλεῖψαι καὶ δραχμ α ἔρρωσο. ἔτους λα Χοιὰχ ι,,False
p.iand.zen.2,819,819,p.iand.zen;;2,p.iand.zen.2,255/254 BC,-254.0,Philadelphia,grc,"ἔτους λα ἱερέως Γλαύκωνος τοῦ Ἐτεο κλέους υ Βερενίκης τῆς Νικάνορος ἐν Φιλαδελφεί αι ; β Φαρμοῦθι β . ἐδάνεισεν Ζήνων Ἀγρεοφῶν τος ις ἐν ταῖς μ υρίαις ἀρ ο ύ ραις ταῖς ἐν Φιλαδελφείαι δεδομέναις ἐν δωρεᾶι Ἀπολ λωνίωι ὑπὸ τ οῦ βασιλέως Σαμῶιτι Πετεμενώφριος ι Ὀσεύριος ἐκ ἐγ Με ία ς, Ἑριεῖ Ἑριεῦτος ἐξ Ὑψηλ ῆς , γχιος ἐκ Τεμναύβιος, Ἁ ρε νδώτηι Φαν εύ ιος τηι, οὖσι ἕξ , ἑκάστωι εἰς τιμὴν ὑποζυγίου ζυγίου ἄλλο ις κου δραχμ δέκα , γίνονται δραχμ ξ , καὶ Πάσι Σεμνέφθου Λητοπολίτη ι , ὡσαύτως άιτος Ὑψηλοκωμίτηι, οὖσι γ , ἀνὰ δραχμ ὀκτὼ γίνονται δραχμ κδ γένηται ἅμα τῶι ἐκφορίωι ἢ ὑποζύγιον ἀρεστὸν αχώνς. ἐὰν δὲ μὴ ἀποδῶσιν κατὰ τὰ ὑπο γεγραμ πρᾶξις ἔστω Ζήνωνι ἔκ τε αὐτῶν ων ὡς πρὸς βασιλικά. ἔγγυοι τῶν κατὰ τὴν ἀδελφὸς αὐτοῦ, Σαμῶτος δὲ Σοσογγ ῶσις ς, Σενούχιος δὲ Πετεαρμῶτις Πάιτος ἐκ Τεμ ναύβιος , Σεῶτος δὲ Λιμναῖος Ἀντισθένους Κνίδι ος Πάτιτος Θοτορταῖος Μιτη τιω νο ς Θεσσαλός, Ἐπικράτης Ἁρμοδ ίου ης κωμογραμματεὺς Φιλαδελφείας. βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου Σωτῆρος ἔτους λα , ἐφʼ ἱερέως Γλαύκωνος τοῦ Ετεοκλέους Ἀλεξάνδρου καὶ θεῶν Ἀδε λ φῶν, κανηφόρου Ἀρσινόης Φιλαδέλφου Βερενίκης τῆς Νικάνορος, ἐν Φιλαδ ε λφείαι τοῦ Ἀρ σ ι νο ί του νομοῦ, μηνὸς Ξανδικοῦ ιβ , Αἰγυπτίων δὲ Φαρμοῦθι β , ἐδάνε ισε ν Ζήνων Ἀ γρε ο φ ῶ ντ ος Καύνιος τῶν περὶ Ἀπολλώ νιον τὸ ν δι ο ικητ ὴ ν τοις ἐν ταῖς μ υρίαις ἀρούραις τ αῖ ς ἐν Φιλ αδελφείαι δ εδομέναις ἐν δωρεᾶι Ἀ πολλωνίωι ὑπὸ τοῦ βασιλέως, Ἐ ριαμού νι Ἐ σαμού νι Ὀσεύρ ιος ἐ κ ἐ γ Μ ε ίας, Σαμῶιτι Πετεμενώφ ριος ἐξ Ὑψηλῆς, Ψενοβάστι Ποκλήλιος Κερκεί τ η ι, Σεν ο ύχι Ἀπύγχιος ἐκ Τεμναύβιος, Ἁρενδώτηι Φανεύιος , Σεῶι Ἁρπεχύσιος Ἀ κ ανθοπο λ ίτη ι , οὖσι ἕξ , πρὸς τὴν τοῦ σί τ ου συναγωγὴν ἑκάστωι εἰς τιμὴν ὑποζ υ γ ίου χαλ κ οῦ δραχμ δ έ κ α γίνονται δραχμ ξ , καὶ Πάσι Σεμνέφ θου Λητοπολίτηι , Π α Πάτι τ ι Πάιτος Ὑψηλοκωμί τηι, ὡσαύτως οὖσι γ , ἀνὰ δ ραχ μὰ ς ὀ κτ ὼ γίνονται δραχμ κδ ο ὖσι ἐννέα δραχμ πδ , ἐφʼ ὦι ἀποδώσουσιν τὴν τιμὴ ν τοῦ ὑποζυγίου, ὡς ἂν ἡ συναγωγὴ τοῦ σίτου γένηται ἅμα τῶι ἐκφορίωι ἢ ὑποζύγιον ἀ ρε στὸν Ζήνωνι ὡ ς ἔσχατον τῆι λ τοῦ Παχώνς. ἐὰν δὲ μὴ ἀποδῶσιν κατὰ τὰ ὑπο γε γ ραμμέν α, ἀ ποτεισά τωσαν τὸ δάνειον ἡμιόλιον· ἡ δὲ πρᾶξις ἔστω Ζήνωνι ἐκ τε αὐ τῶ ν κ αὶ τῶ ν ἐγγ ύων καὶ ἐκ τῶν ὑπ αρχόντων αὐτοῖς πάντων ὡς πρὸς βασ ιλικά. ἔγγυοι τῶν κ ατὰ τ ὴν σ υγγραφὴν εἰς ἔκ τ ισιν Ἐριαμούνιος Ἐσαμούνιος ὁ δεῖνα ἀδελφὸς αὐτοῦ, Σαμῶιτο ς Σο σογγ ῶσις Ἰμούθου, Ψενο β άστιος ὁ δεῖνα τοῦ δεῖνα , Σε νούχιος Π ε τε αρμῶτις Πάιτος ἐκ Τεμναύβιος, Ἁρεν δώτου ὁ δεῖνα τοῦ δεῖνα , Σεῶτος Λιμναῖ ος Ἀντι σθ έ νους Κ ν ίδιος, Πάσιτος Ὧ ρος τοῦ δεῖνα, τοῦ δεῖνα Παθῦ μις Ἀ ρ , Π άτιτος Θοτορταῖος τοῦ δεῖνα . μά ρ τυρες Σ ώσ τρατος Κλέωνος Ἑλένειος , Θεόπομπ ος Ἀρι σ τί ωνος Θεσσαλός, Ἐπικράτης Ἁρμοδίου Σάμ ιος, Διόδωρος Ζωπύ ρ ου Μάγνης, Ἄνοσις Τοτορχ ό ιτος Σαίτης κωμογραμματ ε ὺς Φ ι λαδελ φ είας , Ἀ μολῆς Ἑρπεχύσιος Ἀ κα ν θοπολίτης.",,False
p.iand.zen.20,110074,110074,p.iand.zen;;20,p.iand.zen.20,,,,grc,ἔρρωσο. ἔτους λβ Φαῶφι α,,False
p.iand.zen.21,110075,110075,p.iand.zen;;21,p.iand.zen.21,,,,grc,σ ώ ματος μενος κατη μ ω ν πρὸς το παρὰ Φιλίσκο υ πώποτε οὐθ καμ ε ν πορισα ἐ πιστολ αὶ Ἀμμώνιο ν καὶ ἣν λαλεῖ ἐπιβαληι σ ημ α κούσας ἡμῶν παρὰ Φιλίσκου π ων ἡμᾶς ω περὶ δὲ τούτων ον ον ἐ περωτ,,False
p.iand.zen.22,110076,110076,p.iand.zen;;22,p.iand.zen.22,,,,grc,Γλα υκίας Ζήνωνι χαίρειν μν π ε ἰς Φιλαδέλφειαν ἔτους λγ Φαρμοῦ θι Γλαυκ ία ς,,False
p.iand.zen.23,110077,110077,p.iand.zen;;23,p.iand.zen.23,,,,grc,"ναι ἡμῖν ἐκ ἐχ Φιλαδελφ εία ς ἀπὸ τῆ ς ἐ κ τοῦ λε ἔτους , τὸ δὲ φόρετρ ο ν αὐτο ὶ δώσομεν.",,False
p.iand.zen.24,975,975,p.iand.zen;;24,p.iand.zen.24,248 BC,-248.0,Philadelphia,grc,"Κόρραγ ο ς Προξένωι χαίρειν. εἰς μὲν τὸ ἕβδομον καὶ τριακοστὸν ἔτος Δύστρου ι β ἐν τοῖς γενεθλίοις ὃ δίδοται ἡμῖν ὀψώνιον τοῖς εἰς Κάνωπον ἀποδημοῦσι με τὰ το ῦ συνετάγη δοῦναι ται , τοῖς δὲ παρʼ ἐμοῦ τότε οὐδεὶς οὐθεὶς ἔδωκε· μετὰ ὀλίγα ς δὲ ἡμέ ρας τὸν διασυνεστημένον παῖδα Θράσωνα Λευκίππωι τῶι γραμματεῖ ὥστε ἐκκομίζεσθαι τὰ ὀψώνια καὶ τὰς ἀγορὰς δεδεμένον μετεπεμψάμην διά τινας αἰτίας. περὶ μὲν οὖν τούτων ὁ τὴν ἐπιστολήν σοι ἀποδιδοὺς Διογένης ἐντεύξεται, ὢν οἰκεῖ υ ος μου, ἐντεύξεται δέ σοι καὶ Ζήνων. εἰς δὲ τὸ ὄγδοον καὶ τριακοστὸν ἔτος εἰς μῆ να Ξανδικὸν ὁ υἱός μου Ἄτταλος καὶ Διογένης ἔλαβον τὸ γινόμενον ὀψώνιον, μετὰ ταῦ τα δὲ οὐθεὶς ἡμῖν οὐθὲν δέδωκεν. καλῶς ἂν οὖν ποιήσαις ἐνθυμηθεὶς ἵνα μηθεὶς ἡμᾶς τῶν ὑπὸ σὲ γραμματέων ἀδικῆι. τὰ δὲ ἄλλα ὁ φέρων σοι τὴν ἐπιστολὴν ἐρ ε ῖ. ἔρρωσο. Προξένωι.",,False
p.iand.zen.25,110078,110078,p.iand.zen;;25,p.iand.zen.25,,,,grc,υ ωι πα ραγενο μεν δοῦναι ρωι θησ αυ ρωι ὡς τοῖς μακα φά ρ μακα κλ ί μακα ἔδωκα ς ἔρρωσο. ἔτους λζ Μεσορὴ ιε,,False
p.iand.zen.26,110079,110079,p.iand.zen;;26,p.iand.zen.26,,,,grc,τὴν παρʼ Ἀργαίου ἐπι σ τολὴν υχων εἰς ἣν προδ τ ὴν ἐπιστολὴν π ρ ὸ ς Ἀρ ισ ἵνα μὴ παρ ῶσιν τὸν ἵππον α ς κατὰ τὴν ἐπιστολὴ ν ἔρρωσο. ἔτους λη Π,,False
p.iand.zen.27,110080,110080,p.iand.zen;;27,p.iand.zen.27,,,,grc,τι αμ τ ου ε ε ψ κη καιου προσελα Σώστ ρα τος δρ αχμαί ρ Εὐτύχωι Εὐτύχοι συν εφη Ἰάσων δρ αχμή δ ἀωΐλ ι α ἀυοίλ ι α Σωστρα εἰς Παχὼν δρ αχμή α τετρώβ ολον ο ντ ο ι δ τριώβ ολον ἐπὶ τοὺς κύνας ὀβ ολὸς κατῆγεν ἡμιωβ έλιον ισαντι τὴν ρησα δρ αχμαί ι ἐφ’ ὧι ἐφ’ ὁ͂ι κομι ικ α ι ὄροβος δὲ ἔτι οσασυνακτος ἵνα μ ὴ παραπόληται ι πρότερον περι ὅτι οὐ θ ὲν εἴληφα ἔτους λθ Παχὼν ιδ,,False
p.iand.zen.28,110081,110081,p.iand.zen;;28,p.iand.zen.28,,,,grc,ν συν ρωνταη μ ἐ ὰν πρὸς τρόπου τε ἀγορα ωσα ρ ο ν καθʼ ἡμᾶς ἐαν τ Φαρ μοῦθι ‾κη‾,,False
p.iand.zen.29,1994,1994,p.iand.zen;;29,p.iand.zen.29,III sac,,Philadelphia,grc,"Κράτων Ζήνωνι χαίρειν. κομισάμενος τὴν ἐπιστ ο λήν, ἣν ἣγ γράφεις μοι περὶ τῶν στυππεουργῶν, ἠξίουν δεῖξαί μοι τοὺς ἀνθρώπου ς , ὅπως ἂν καταστήσω αὐτοὺς ινην, καθότι μοι γράφεις. οἱ δὲ ἐ δόκουν οὖν οὖμ μοι",,False
p.iand.zen.3,2477,2477,p.iand.zen;;3,p.iand.zen.3,ca. 255 BC,-255.0,Philadelphia,grc,"μαι ἀποτεισάτωσαν Ζήνωνι παραχρῆμα τὸ ἀργύ ριον ἡμιόλιον, καὶ ἡ πρᾶξις ἔστω Ζήνωνι ἢ ἄλλωι ὑπὲρ αὐ το ῦ πράσσοντι ἔκ τε α ὐ τ ῶ ν καὶ τῶν ἐγγύων καὶ ἐκ τῶν ὑπαρχόντων αὐτοῖς πάντων ὡς πρὸς βασιλικά. ἔγγυ οι ἀλλήλων οἱ συγγεγραμμ ένοι καὶ ὁ δεῖνα εἰς ἔκτεισιν ἡ δὲ σ υ γγρα φὴ ἥδε κυ ρ ία ἔστω οὗ ἂν ἐπιφέρηται. μάρτυρες·",,False
p.iand.zen.30,110082,110082,p.iand.zen;;30,p.iand.zen.30,,,,grc,Ζή νωνι χαίρειν Φαμοῦνις γ εω ργὸς Ἀπολλωνίου. εἰχόμην εἰς Βοῦτον τοῦ Μεμφίτου χόρτου ἀγορ ασ τ οῦ Ἀν τ ίφιλ ο ς ο,,False
p.iand.zen.31,110083,110083,p.iand.zen;;31,p.iand.zen.31,,,,grc,"νος Ζήνωνι χαί ρειν. τὸ σιτάριον τὸ κατὰ μῆνά μοι γινόμενον καλῶς ἂ ν ποιήσαις γρά ψας Ἐφαρ μόστωι, ὅπως ἂν . Ζήνωνι",,False
p.iand.zen.32,110084,110084,p.iand.zen;;32,p.iand.zen.32,,,,grc,εν οὖν γ ραφεῖο ν τῶι ὀφειλήσ αντι ὀφιλή σ αντι δ ω ρος οισ φι ν ὥστε οὐ τὸν νε ώτε ρον τ ω αιγ καλῶς ἂν οὖν π ο ιήσαις ανδ α Ζήνωνι,,False
p.iand.zen.33,110085,110085,p.iand.zen;;33,p.iand.zen.33,,,,grc,α σις Ζήν ωνι χαίρειν ν τινα τ ὸ ν ε ὄρθρου τῶι ξόμενον,,False
p.iand.zen.34,110086,110086,p.iand.zen;;34,p.iand.zen.34,,,,grc,χαρι εῖ σφόδρα. πολυωρήσεις γὰ ρ διέδωκα το ῖ ς ὑοφορβοῖς νδ ς Σαμῶυς καὶ Ἑριανοῦφις ἐγγ υ σα ἔγγυος Ἁρμιῦς π,,False
p.iand.zen.35,110087,110087,p.iand.zen;;35,p.iand.zen.35,,,,grc,Διονύσ ιος μοσχ ἐν τ α μόσχους ε Ἀρτε μιδώρου τ λύχνου α εὐθὺς ἐδ ω κ π ον βαδιστ ἀποστειλ δὸς Ὥρωι τ παρὰ Δ ιο νυ σίου γεωργ ο ῦ,,False
p.iand.zen.36,110088,110088,p.iand.zen;;36,p.iand.zen.36,,,,grc,"vestiges τ ου ου κ νέ ου κ Π α ῦνι μηνὸς τ ῆς παρὰ Σωστράτο υ τα κερ άμια μὴ ἐλάττω μηδ ὲ ει π ε τὴν κώ νευ σιν μὴ ἀλλαγῆι καὶ ε ἰ κῆι αὐ τὸ ποιήσηις. Σ ώστρατος. παρεκόμισεν Πελῶις ὁ παρὰ Ἄ νδρωνος φυ λακίτου κερ άμια πη μη , κ α ὶ ἐν τ ῷ πρότερον ἦν ἀχρεῖα 10. ἤδ η. διαστεῖλ α ι οὖν πρὸς τ ὸ ν κερ αμέα , ὅτι, ἐὰν ἐὰμ μένῃ μὴ προσέχων χωνεῦ σ α ι, τ ὴν τιμὴν ἀποτείσει τ ῆς πίσσης τῶν ἀχρεί ω ν γ ενομένων τελέως. vestiges παρα σθησε τ αι Θεοδώρω ι κωι τῶ εμμεμ ἐμ Μέμ φει γ ω γ η ου ω ι. καλῶς ἐποίησας χ ιάσας χ ρ η σά μενος γμ ατατ ἀκατί ων κεραι ῶν του ε υθυ νομέν ου ἄβαρις ὤν. ἀργήσασι α ὐ τοῖς ια σαμένοι ς τε ἕως τοῦ ἐξ Ἀλεξαν δρε ίας ἀ ν ελθεῖν ἀποδώσο μέ ν σοι . κ η ν η χε ρον οὖν αν Ἀρτεμιδώρωι Κ υν ίσκ ω ι εἰς τ ὸ μη ν σ φυ λακ ν Νικίαι ὥστε δ δ ουν αι νωι γωγωντ κ χα λκοῦ δραχμ α καὶ τ ο ν φ ου δραχμ κ εἰς ξ υλ ὸν χα λκοῦ δραχμ κ γίνονται ρη διώβολον",,False
p.iand.zen.37,110089,110089,p.iand.zen;;37,p.iand.zen.37,,,,grc,πε εσαν ὠικ ο δ ομ Παυῆτος με βούμεθα εν αὐτὸν ἀφεῖν αι αὐτὸς προδη ἡμεῖς τ ρ υγ Ἀμενεῖ ἡ λη ν σοὶ Δημήτριον δι ὰ σὲ συμβιβα συνβιβα vestiges,,False
p.iand.zen.38,110090,110090,p.iand.zen;;38,p.iand.zen.38,,,,grc,"β μίαν μὲν παρʼ Ἑ ρμαφίλου πρὸς Ἄνδρωνα τὸν ἀ ρχιφυλακίτην, τὴν δʼ ἑτέραν παρʼ ἐμοῦ πρὸς",,False
p.iand.zen.39,110091,110091,p.iand.zen;;39,p.iand.zen.39,,,,grc,αντικρι θ εις ἐαν ἵ να σωθῆι πρὸς τ ου ὑγ ιείας τὸν πάντ α εὐτύχει,,False
p.iand.zen.4,1840,1840,p.iand.zen;;4,p.iand.zen.4,257 BC,-257.0,Philadelphia,grc,βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίο υ Σωτῆρος ἔτους κθ Μεσορὴ κθ . ὁμολογεῖ Κλεῖτος Ν ι κάδους διὰ Ἡγησίου ἔχειν παρὰ Πανακέστορος τοῦ παρʼ Ἀπολλωνίου εἰς ξυλο κοπίαν καὶ ἐμπυρισμὸν ἀρου ρῶν β δραχμὰς ε . βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου Σωτῆρος ἔτους κθ Μεσορὴ κθ . ὁμολογεῖ Κλεῖτος Νικάδους διὰ Ἡγησίου ἔχειν παρ ὰ Πανακέστορος τοῦ παρʼ Ἀπο λ λωνίου εἰς ξυ λοκοπίαν καὶ ἐμπυρ ι σμὸ ν ἀρου ρῶν β δραχμὰς πέντε . Με σ ο ρὴ κθ ἀργυρικ ά,,False
p.iand.zen.40,110092,110092,p.iand.zen;;40,p.iand.zen.40,,,,grc,δοθη ν ἀκριβ ῶ ς οὐκ ἔφη ουνμ κατα μ ποιησ ε δοῦνα ι διον σα ι καὶ μ τον π κατε ημ ι ἐν τῆ ι καιμε ωνε συν,,False
p.iand.zen.41,110093,110093,p.iand.zen;;41,p.iand.zen.41,,,,grc,ζ ἔγραψας μ ωρου τοῦ τ μιν τὸ παραθ ἠ ξίω σεν δηλα τ ου πρὸς σ,,False
p.iand.zen.42,110094,110094,p.iand.zen;;42,p.iand.zen.42,,,,grc,φυλακὴν χαίρειν συν τάξαι δοθε κεράμιον μειν δι του ς π παρ,,False
p.iand.zen.43,110095,110095,p.iand.zen;;43,p.iand.zen.43,,,,grc,το παραδ ἐπὶ τ ῆ ς ω πληστ ο ὑπὸ ου π ὑπομνη μα τυ κ α ι τ ὸ ν Ἀπολλ ών ιον ψ ε δοκιμά σ ης ἐὰν τ ὰ ταύτην τα,,False
p.iand.zen.44,110096,110096,p.iand.zen;;44,p.iand.zen.44,,,,grc,ε ισ α σθ μηθὲν αλ μὲν ἐγὼ τ λ ο ιπόν σο ἀ νοίξει τὸ ν ἐμοῦ παρε α ὐ τὸν εστ ἡμερῶ ν,,False
p.iand.zen.45,110097,110097,p.iand.zen;;45,p.iand.zen.45,,,,grc,τοῖ ς δωρε μεν ο ι σ αν τι,,False
p.iand.zen.46,110098,110098,p.iand.zen;;46,p.iand.zen.46,,,,grc,ε παρα δ ε υ κα ὶ,,False
p.iand.zen.47,110099,110099,p.iand.zen;;47,p.iand.zen.47,,,,grc,ὑπόμνημα Ζ ήνωνι παρὰ Δημητρίου τὰς ὁμολογία ς περὶ τῶν ὑποζ υ γίων ον σοί τ ε ποιή σω σιτηγίαν πο σοὶ αὐτὸν ε μ ἐργάσασθα ι ταύτας λαβ δέον αν τα καὶ εἰ ἐ δὲ βούλει ε παρέξω ἄχυ ρ ον καὶ τοῖς ὀνηλ άταις κα τα τὴν ἔντε υ ξιν δὲ αὐτοῖς π ἵνα μηθὲν ἐκ π έσηι κηις ἐὰν ἐὰγ γὰ ρ τὰ ὑποζύγια μοι προσβιψε,,False
p.iand.zen.48,110100,110100,p.iand.zen;;48,p.iand.zen.48,,,,grc,"ὑπόμνη μα Ἀπολλωνίωι παρʼ Ἐπιχάρους. ἐά ν μοι πρόδομα δοθῆι ἀργυρίου δραχμαὶ χίλιαι καί σίτου ἀρτάβαι δ εκα π έντε , ι",,False
